Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2020-06-12;0;26.4;22.3;18.3;72.6;50;15.3;5.1;
2020-06-13;28.2;22.8;15.6;16.2;78.7;53;11.9;3.4;
2020-06-14;.2;13.4;7.4;2.6;64.8;41;6.8;1.7;
2020-06-15;0;18.9;12.7;4.9;78.9;62;10.1;3.7;
2020-06-16;.2;22.4;16.7;12.1;79.1;63;10.4;4.1;
2020-06-17;0;23.6;18.1;14.5;71.4;52;12.8;5.1;
2020-06-18;0;23;19.6;16.6;70;60;14.8;5.9;
2020-06-19;0;23.6;20.9;17.7;72.2;62;10.6;3;
2020-06-20;0;25.5;22.3;18.6;64.5;56;11.2;3.8;
2020-06-21;0;26.4;21.6;16.9;59.8;37;14.9;4.7;
2020-06-22;0;25.5;20.7;16.4;62.4;47;6.1;2.2;
2020-06-23;0;25.7;20.1;16.4;63.6;43;12.7;4.8;
2020-06-24;0;25.4;20.4;15.8;57.9;35;13.2;5;
2020-06-25;.6;21.8;16.7;17.5;75.7;50;14.6;4.7;
2020-06-26;14;10.9;6.7;3.7;86.4;56;8.6;1.5;
2020-06-27;0;10.1;7.1;4.5;78.2;68;10.5;2.9;
2020-06-28;0;15.5;9.1;5.4;83.5;59;7.3;2;
2020-06-29;0;12.2;9.9;8;85.9;77;12.7;4.8;
2020-06-30;99.4;13.8;12.7;9.5;93.9;88;14.9;4.4;
2020-07-01;56.4;12.1;8.2;6.4;90.4;74;20.2;4.5;
2020-07-02;5.8;7.5;5.8;4.8;87.5;73;7.9;2;
2020-07-03;.2;10.7;4.1;-.2;86.9;58;5;1.6;
2020-07-04;0;17.9;9.8;1.5;65.7;40;8.9;3.1;
2020-07-05;4.2;15.7;14.5;7.1;83.5;47;13.6;4.2;
2020-07-06;49;15.5;10.5;9.1;95;90;9;2.4;
2020-07-07;12.2;13.4;10;8.1;96.5;95;12;2.7;
2020-07-08;115.6;12.2;10.8;9.3;95.8;88;11.3;3.1;
2020-07-09;1.4;12;7.9;5;83;56;9.9;2.7;
2020-07-10;.2;19.9;11.2;3.9;68;37;9.8;3.7;
2020-07-11;3.8;17;13.4;7.6;85.2;50;24.2;2.8;
2020-07-12;47.8;17.4;15.2;11.7;96;92;14.7;2.7;
2020-07-13;6.4;13.3;null;10.9;93.3;76;6.4;null;
2020-07-14;null;10;5.5;1.2;72.2;45;5.8;1.5;
2020-07-15;.2;16.4;7.1;-.5;62.5;16;7.3;2.2;
2020-07-16;0;10.9;9.4;3.1;71.3;48;11.7;3.7;
2020-07-17;23.6;21.1;14.9;6.6;87.8;73;8.8;2.7;
2020-07-18;null;25.8;null;12.8;72.2;54;9.9;3.4;
2020-07-19;0;25.6;null;16.2;70.8;42;10;4.2;
2020-07-20;null;null;null;null;null;46;7.9;null;
2020-07-21;0;24.8;18.7;13.5;67;48;8.5;3.1;
2020-07-22;0;25.3;19.3;14.4;65;46;7.2;2.6;
2020-07-23;0;25.3;19.8;14.9;61.8;36;11.3;3.7;
2020-07-24;0;25.4;19.9;16;60.2;40;14.8;4.6;
2020-07-25;4.4;21.5;8.8;4.7;82.1;53;13.9;3.1;
2020-07-26;0;15.8;8.9;3;74.3;47;7.3;2.4;
2020-07-27;.8;21.1;16.2;5;81.2;68;11.1;3.7;
2020-07-28;20.6;18.9;10.6;8.9;92.1;74;11.7;2.7;
2020-07-29;8;9.9;5.1;1.5;76.7;46;6.9;2.1;
2020-07-30;0;15.9;7.4;1;70.5;40;12.3;3.5;
2020-07-31;0;20.7;13.2;5.6;66.5;40;12.3;3.2;
2020-08-01;0;23.5;15.8;10.5;66.5;32;9.9;2.8;
2020-08-02;0;25.3;18;12.5;59.4;35;8.1;2.6;
2020-08-03;0;24.7;18.7;13.7;59.4;39;6.7;2.3;
2020-08-04;0;23;17.4;12.1;57.6;26;8;3;
2020-08-05;0;22.3;15.8;10.1;63.9;43;11.1;3.7;
2020-08-06;0;24.4;17.3;11.5;61.5;35;9.5;3.1;
2020-08-07;0;24.5;17.5;11.3;59.7;28;6.7;2.3;
2020-08-08;0;23.8;17.5;11;58.2;32;7.4;2.1;
2020-08-09;0;23.7;17.1;11.1;59.6;42;7.8;2.6;
2020-08-10;0;26.1;19.8;13.9;54.8;35;11.3;4.3;
2020-08-11;0;22.6;13.4;9.8;68;44;11.4;3.4;
2020-08-12;51.2;12.4;8.6;6.3;95.3;77;9.9;1.8;
2020-08-13;13.8;16.4;12.6;7.5;94.8;88;6.9;1.6;
2020-08-14;0;18.6;13.6;11.2;90.7;72;12.1;2.4;
2020-08-15;37.8;17.9;14.1;12.1;86.8;69;14.3;2.6;
2020-08-16;0;18.2;12;8.3;84.8;53;5.9;1.7;
2020-08-17;0;20.6;13.7;8.1;63.3;21;6.1;1.7;
2020-08-18;0;20.6;16.4;13.3;78.8;56;10.6;4;
2020-08-19;1.4;18.1;13.6;14.9;85.5;68;11;3;
2020-08-20;0;9.5;5.8;5;77.9;54;9.9;2.5;
2020-08-21;0;10.4;4;-1.3;71.5;33;9.3;1.6;
2020-08-22;0;16.2;7.9;1.3;60.5;34;7.3;2.2;
2020-08-23;0;20.4;12.3;5.2;60.1;33;9.8;3.6;
2020-08-24;0;22;15.4;9.8;58.4;33;13.2;4;
2020-08-25;0;25.4;17.5;11.6;55.6;35;12;4.3;
2020-08-26;0;28.5;20;12.9;52.3;28;11.9;3.3;
2020-08-27;0;30;20.5;15.2;53.8;30;11.2;3.4;
2020-08-28;0;23;18.4;13.5;73.2;56;11.1;2.7;
2020-08-29;2;29.6;22.4;14.5;62.7;39;10;3;
2020-08-30;3;24.3;12.6;11.2;95.3;57;11.9;2.9;
2020-08-31;2.6;9.4;7.7;6.6;97;93;10;2.9;
2020-09-01;.2;19.1;12.6;6.7;85.9;66;10.7;2.9;
2020-09-02;0;25.5;19;11.9;67.1;48;15.9;5.4;
2020-09-03;3.8;20.1;14.9;13.8;89.1;67;13.8;2.6;
2020-09-04;2.2;20.2;12.3;8.8;82.7;42;8.5;1.8;
2020-09-05;0;21.3;13.3;9.9;85.7;64;7.3;2;
2020-09-06;20.6;14.7;13.3;12;96.1;94;10.8;2.5;
2020-09-07;17.2;13.4;12.2;11.6;96.1;95;9.5;2.7;
2020-09-08;10.2;20.2;15.7;12;87.1;71;8;2.4;
2020-09-09;0;25.8;20;15.4;75.4;61;12.7;4.5;
2020-09-10;0;23.4;19.5;17.7;76.8;50;11.9;2.3;
2020-09-11;0;30.1;21.7;15.1;72.3;49;9.5;2.9;
2020-09-12;2.2;26.8;18.3;15.3;82.8;55;12.5;2.9;
2020-09-13;7;26.2;20.7;15.9;71.2;51;13.4;3.9;
2020-09-14;7.8;21.9;14.1;15.7;90.9;73;9.7;2.6;
2020-09-15;1;19.6;10.8;4.8;77.3;64;11.9;3;
2020-09-16;14.8;15.2;14.1;10.1;93;84;12.2;2.6;
2020-09-17;22.6;22.2;16.8;12.9;84.3;58;9.1;1.5;
2020-09-18;.2;23.9;17.8;13.6;83.7;50;6.3;1.9;
2020-09-19;.2;21.2;15.3;13.5;88;68;12.2;2.8;
2020-09-20;0;15.2;8.9;4.1;72.8;40;10.3;2.2;
2020-09-21;0;16.6;10.1;3.9;55.7;27;8.2;1.9;
2020-09-22;.2;20.5;11.5;4.3;70.4;37;7.5;2.1;
2020-09-23;0;24.9;16.4;9.6;65.8;35;10.1;3;
2020-09-24;0;26.6;19.3;12.7;61.5;27;8.9;2.3;
2020-09-25;0;28.9;21.1;15.7;59.1;27;8.7;3.6;
2020-09-26;0;30.6;22.4;17.6;59.1;35;10.5;3.5;
2020-09-27;0;22.6;20.1;18.6;79.1;55;13.1;3.7;
2020-09-28;17.2;19.7;15.2;11.9;81.3;52;11;2.5;
2020-09-29;0;25.1;16.3;7.6;70;42;7.7;2.2;
2020-09-30;7;27.2;21.2;15.1;80.5;65;12;3.5;
2020-10-01;3.6;30.6;24.9;17.8;63.8;39;14.3;4.7;
2020-10-02;0;30.1;22.1;22.3;70.4;39;14;3.6;
2020-10-03;2.4;13.6;11.3;11.1;92.2;82;15.8;3.8;
2020-10-04;11.2;18.3;14;9.6;84.8;73;14.6;4.3;
2020-10-05;.2;25.1;18.5;12.4;79.1;63;14.5;4.2;
2020-10-06;0;23.3;16.1;11.4;74.4;36;7.9;2.1;
2020-10-07;0;23.2;16.4;11.8;83.1;61;7.4;1.6;
2020-10-08;0;20.7;16.2;13.8;82.8;62;8.2;2;
2020-10-09;0;19.5;14.8;11;79.3;45;7.5;1.8;
2020-10-10;0;19.9;14.6;10.4;63.2;33;8;2.2;
2020-10-11;0;26.1;16.6;9.1;63.5;24;12.2;3;
2020-10-12;0;27.8;19.7;14.2;62;36;10.1;3.1;
2020-10-13;0;23.4;15.9;10.3;70.3;33;6.4;1.6;
2020-10-14;0;24.6;16.9;9.7;73.3;43;7.7;2.3;
2020-10-15;0;22.2;16.8;12.3;67.5;46;10.9;2.9;
2020-10-16;0;26.5;17.9;11.4;66.4;26;10.1;3.3;
2020-10-17;0;27.3;18.5;11.7;58.8;20;10.6;3.3;
2020-10-18;0;28.8;20.5;13.4;54.8;20;11.5;3.1;
2020-10-19;0;30.4;22.4;14.9;51.8;24;10.9;3.1;
2020-10-20;0;29.7;22.2;17.2;65;36;12.3;3.5;
2020-10-21;0;25.1;19.7;15.8;74.8;52;12;2.6;
2020-10-22;0;29;21.2;16.6;69.8;37;10.4;3.2;
2020-10-23;0;22.6;20.1;18.1;74;58;12;3.1;
2020-10-24;0;30.1;21.8;17.5;71.2;32;9.8;2.7;
2020-10-25;0;31.1;23.2;18;65.9;27;10.1;2.8;
2020-10-26;0;23.5;20.4;19;77.8;63;13.7;3.8;
2020-10-27;31.4;21;16.5;13.4;86.4;55;10.9;2.5;
2020-10-28;1;25.9;18.3;12;73.4;40;8.9;2.1;
2020-10-29;.2;20.2;15.4;15.4;87;75;9.1;2.3;
2020-10-30;0;18.9;13.7;9.9;67.9;51;10.9;3.5;
2020-10-31;0;20;15;11.6;69.9;53;12.1;3;
2020-11-01;0;21.7;14.9;10.5;73.9;43;10.7;2.8;
2020-11-02;0;22.4;15.7;10.7;68.5;43;10.8;2.9;
2020-11-03;0;21.6;15.2;10.6;70.9;38;14.4;3.1;
2020-11-04;0;18.8;13.8;11;65.9;35;11.8;3.2;
2020-11-05;0;18.3;13.1;8.9;75.6;61;8.6;2.5;
2020-11-06;0;25.3;17;10.1;63.3;31;9.6;3.3;
2020-11-07;0;29.8;20;13.5;63.3;27;10.5;3.4;
2020-11-08;0;26.1;19.5;14.5;77.3;54;10.8;2.4;
2020-11-09;0;22;18.9;16.6;83.1;72;7.1;1.7;
2020-11-10;.6;28.7;21.5;17.3;75.8;45;8.4;2.8;
2020-11-11;4;27.6;21.7;18;77.6;44;9.6;1.9;
2020-11-12;0;26.8;19.9;16.9;80.5;50;7.8;1.7;
2020-11-13;.6;27.8;20.6;15.3;74.9;34;8.7;1.7;
2020-11-14;0;32.4;24.2;17.5;62.1;26;11;3.7;
2020-11-15;0;28.2;24.3;21.2;63.7;48;11;2.7;
2020-11-16;0;24.8;19.7;18.2;85;63;10.6;2.2;
2020-11-17;7;22.1;16.5;11.8;69.7;39;10.5;2.5;
2020-11-18;0;20.7;16.1;12;71;41;8.8;2.7;
2020-11-19;0;23;17;12.2;64.5;33;9.3;2.6;
2020-11-20;0;23.9;16.9;11.4;63.1;33;12.8;3;
2020-11-21;0;24.9;17.3;11.8;68.4;35;11.2;2.7;
2020-11-22;0;26.7;18.7;12.7;66.7;37;11;2.7;
2020-11-23;0;31.2;21.4;14.2;59.3;15;10.1;3.6;
2020-11-24;0;33.4;24.7;17.3;47;15;13;4.1;
2020-11-25;0;35.3;26.1;18.6;49.6;21;12.6;4.2;
2020-11-26;5.6;29.2;20.1;17.8;85.6;44;17;2.8;
2020-11-27;1;24.2;20.5;18;82.4;69;8.5;2.7;
2020-11-28;0;28.9;22.4;19;72.8;48;10.2;3.8;
2020-11-29;20.2;24.6;20.8;17.2;80.3;65;16.5;4.3;
2020-11-30;0;23.5;19.7;17.6;83.8;68;9.6;2.5;
2020-12-01;0;27.2;20.7;16.1;74.9;49;9.1;2.5;
2020-12-02;0;31.7;23.2;18.3;69.4;35;22.7;2.8;
2020-12-03;35.6;26.2;20.2;17.2;85.7;55;13.6;4;
2020-12-04;4.8;26.1;20;16.1;76.6;47;11.2;2.3;
2020-12-05;0;19.3;15.4;14.4;85.6;45;10.1;3.3;
2020-12-06;.4;18.1;15.5;13.3;87.8;80;7.4;2.4;
2020-12-07;1;25;17.8;14.5;84.3;60;10.1;2.7;
2020-12-08;3.8;25.2;18.2;13.6;80.3;42;10;1.6;
2020-12-09;0;26.3;19.4;14.5;77.2;40;8.1;2.1;
2020-12-10;.2;30.7;22.1;16;66.9;29;8.8;2.7;
2020-12-11;0;33.7;25.6;19.7;58.8;31;11.9;4.1;
2020-12-12;0;28.1;23.4;21.9;63.3;47;17.2;4.2;
2020-12-13;.4;31.4;21.6;18.3;74.2;44;16.3;3.3;
2020-12-14;39.2;22.5;19;16.5;86;64;7.4;1.6;
2020-12-15;0;28.7;22.3;16.7;71.2;42;8.3;2;
2020-12-16;0;30;22.8;19.2;73.3;41;10.4;3;
2020-12-17;12.8;27.3;21.1;17.8;80.6;58;10.3;2.3;
2020-12-18;1.4;30.2;22.8;17.2;68.7;37;10.1;3.4;
2020-12-19;0;26.9;22.3;21.1;79.4;64;14.8;4.2;
2020-12-20;12.2;25.8;21;18.5;83.3;71;7.2;1.9;
2020-12-21;6;24.9;19.3;14.2;59.2;31;8.4;2.1;
2020-12-22;0;25.8;18.9;13.4;63.8;34;9.4;2.5;
2020-12-23;0;28.5;20.8;14.7;67.9;47;9.1;3.1;
2020-12-24;0;31.5;23.6;18.5;64;30;10.7;3.7;
2020-12-25;0;29.1;22.6;18.6;69.3;44;12.6;3.4;
2020-12-26;1.2;28.5;21.8;17.9;67.5;34;11;3.5;
2020-12-27;0;27.9;21.4;18.5;72.5;51;14.7;3.5;
2020-12-28;.2;28.6;21.3;18;74.5;51;10.6;3.4;
2020-12-29;2.8;30.4;22.6;16.9;73.1;41;8.1;2.7;
2020-12-30;0;31;24.5;19.4;69.8;46;10.3;3.1;
2020-12-31;3;27;22;19.4;73.1;46;12;2.9;
2021-01-01;0;26.6;20.1;14.8;57.6;28;8.8;2.9;
2021-01-02;0;27.9;20.8;15.2;52.9;29;11.9;3.5;
2021-01-03;0;28.9;21.3;15.9;65.8;31;11.2;3.1;
2021-01-04;0;30.4;22.9;17.4;58.7;30;12.2;3.8;
2021-01-05;0;25.2;21.9;20.9;78.3;58;9.8;3.2;
2021-01-06;6.2;29.1;22.7;19.3;79.2;51;7.1;1.9;
2021-01-07;0;28.4;23.7;20.7;74.6;55;11.5;1.8;
2021-01-08;8.4;30.2;23.6;18.5;65;26;7.9;1.8;
2021-01-09;0;32.2;24.8;19;49.4;32;9.9;3.8;
2021-01-10;2.4;31.5;25;20.1;66.3;44;9.9;2.8;
2021-01-11;0;33.2;27.1;21.9;61.3;38;12.4;4.4;
2021-01-12;8.4;29.6;22.3;19.9;82.6;48;16.4;2.9;
2021-01-13;.2;22.5;19.5;17.8;85.1;69;10.6;3;
2021-01-14;0;26.4;20.1;15.4;72.7;50;10;3.3;
2021-01-15;0;30.5;23.5;17.8;65.4;44;11.6;3.4;
2021-01-16;0;29.8;22.6;21.2;75;50;14.2;4.4;
2021-01-17;18.8;25.5;21.2;18.4;88.4;73;9.4;2.5;
2021-01-18;12.6;24;19.5;16.8;77.5;56;10.1;2.7;
2021-01-19;0;24.4;19;14.6;76.7;57;7.3;2.3;
2021-01-20;0;23.1;20.2;17.9;80.8;71;8.1;2.6;
2021-01-21;.4;24;19.7;17.8;85.5;67;9.2;3.1;
2021-01-22;32.2;27.7;21.8;17.7;77;51;8.8;2.5;
2021-01-23;.8;29.3;22.6;17.8;73.4;52;8.7;2.6;
2021-01-24;0;28.8;21.8;18.8;78.2;50;13.1;2.8;
2021-01-25;1;29.2;22.2;18.2;77;47;14;2.7;
2021-01-26;10.8;25.8;21.4;19.2;89.4;71;11.1;2.9;
2021-01-27;11.8;27;22.2;20.6;84.4;68;19.5;3.9;
2021-01-28;21.4;22.8;20.6;19.4;92.3;83;6;1.7;
2021-01-29;16;26.7;21.5;19.4;88.2;70;9.1;2.9;
2021-01-30;8;28.8;22.7;19.2;80.2;58;9.9;2.9;
2021-01-31;21.4;26.9;21.4;18.3;85.9;64;11.4;2.2;
2021-02-01;46.8;28.4;22.7;18.6;80.7;55;4.8;1.5;
2021-02-02;0;30.1;24.5;19.9;75.9;52;7.1;1.9;
2021-02-03;0;25.7;23;21.5;85;73;9.7;2.2;
2021-02-04;25.4;23.5;20.2;16.9;87.2;61;16.4;4.2;
2021-02-05;5.2;21.9;16.9;13.9;81.7;54;9.5;2.6;
2021-02-06;0;23.6;17.9;12.3;72.3;42;7.5;1.7;
2021-02-07;0;26.3;20.2;14.1;70.7;47;8.2;2.1;
2021-02-08;0;28;20.7;15.5;69.7;36;8.2;2.6;
2021-02-09;0;28.1;21.3;16.8;67.7;36;10.1;2.9;
2021-02-10;0;28.7;21.7;17.7;68.1;32;10;3.7;
2021-02-11;3.2;26.7;20.9;17.4;74.9;46;10.4;2.5;
2021-02-12;3.8;25.8;20.4;18.4;82.7;63;9.4;2.8;
2021-02-13;6.4;27.3;20.9;16.5;82;53;7.2;2.1;
2021-02-14;0;22.4;19;18.2;87.5;73;11.6;2;
2021-02-15;9.2;26;19.7;15.9;84.9;60;7.4;1.6;
2021-02-16;0;25.6;20.1;17.4;82.3;51;8.9;2.1;
2021-02-17;0;26;20.2;14.7;66;32;11.2;2.2;
2021-02-18;0;24;19.1;15.6;72.6;55;8;1.9;
2021-02-19;1.2;26.5;20.1;15;76.3;42;6.8;1.5;
2021-02-20;0;28.4;21.6;16;64.4;32;10;1.9;
2021-02-21;0;29.8;22.6;17.1;62.5;28;9.2;3.1;
2021-02-22;0;30.4;22.8;18.8;70.3;44;12;3.8;
2021-02-23;4.8;28;22.2;19;78.1;60;9.9;2.1;
2021-02-24;3.8;27;21.3;18.2;77;47;10.3;2.2;
2021-02-25;0;26.7;21.3;17.1;73.3;52;11.7;2.7;
2021-02-26;0;27.8;21.8;17.3;67.1;46;8.9;3.2;
2021-02-27;0;28;22;18.1;69;49;12.2;4;
2021-02-28;0;27.4;21.1;16.6;73.2;53;12.2;3;
2021-03-01;0;26.8;21.1;18.4;79;57;11.1;3.1;
2021-03-02;33;27.6;22.4;18.7;79.5;60;8.2;2.5;
2021-03-03;0;27.8;22.9;19.2;78.1;58;7.2;2.1;
2021-03-04;.2;25.1;21.5;20.4;87.1;69;10.8;1.8;
2021-03-05;7.4;24.8;19.9;18.4;90.4;68;9.2;1.9;
2021-03-06;5;24.2;19.3;16.8;84.3;62;6.9;1.5;
2021-03-07;0;25.9;19.6;14.9;73.3;44;6.8;2.1;
2021-03-08;0;27;21.1;16.4;74.7;49;8.1;2.3;
2021-03-09;3.2;23.7;19.5;17.1;81.6;54;10.6;2.4;
2021-03-10;.2;24.1;18.6;14.5;78.3;46;7.7;1.8;
2021-03-11;0;25.7;18.9;13.6;75.1;48;6.6;1.6;
2021-03-12;0;27;20.4;15.3;70;41;6.9;2.1;
2021-03-13;0;28.6;21.6;16.5;72.4;33;7.6;2.5;
2021-03-14;0;28.3;22.3;18.3;75.1;45;9.4;2.6;
2021-03-15;.2;26.1;21.5;17.5;79.8;63;9;2.2;
2021-03-16;0;32;24.3;19.3;70.2;39;9.1;2.7;
2021-03-17;43.4;26.3;22.2;19;82.8;63;13;2.9;
2021-03-18;1;22.5;18.8;16.6;83.3;65;9.5;2;
2021-03-19;.2;26.9;19.8;15.7;78.9;54;8.5;2.9;
2021-03-20;0;30.4;23.3;17.6;69.5;48;10.5;3.7;
2021-03-21;0;27.4;22.1;21;83.1;56;9.2;2.6;
2021-03-22;9;22.2;20.1;18.7;89.9;80;7.2;2.1;
2021-03-23;0;22.6;19.7;18.3;89.6;83;7.3;1.5;
2021-03-24;7.2;27;20.8;17.6;84.9;58;6.7;1.7;
2021-03-25;0;31.6;23.4;18.3;72.7;35;7.5;2.5;
2021-03-26;3.4;25.5;21.4;19.4;84.7;67;13.5;3.2;
2021-03-27;13.2;22;19.4;17.6;93.3;85;6.3;1.8;
2021-03-28;9.6;23.7;19.4;18;91.8;72;5.7;1.6;
2021-03-29;2;23.2;18.4;15.5;82.3;56;7.1;2.2;
2021-03-30;.2;19.4;15.3;14.1;91;76;7.3;1.5;
2021-03-31;10.2;21.3;16.3;13.3;81.6;43;8.8;1.9;
2021-04-01;1;22;17;13.5;76.7;45;9.7;2.2;
2021-04-02;0;24.4;17.2;12.4;76.4;41;9.1;2.6;
2021-04-03;.2;26.5;19.1;14.1;75.8;32;8.9;2.4;
2021-04-04;0;26.6;20.2;15.5;70.6;34;9.5;3.1;
2021-04-05;0;26.3;20.6;16.2;69;39;9.8;3.4;
2021-04-06;0;27.2;21;16.6;68.5;40;8.3;2.8;
2021-04-07;0;26.6;20.7;15.9;68.4;43;9.1;3.1;
2021-04-08;0;27.6;21.4;16.7;66.8;45;11.1;3.9;
2021-04-09;0;29.7;22.7;17.5;64.9;44;10.7;3.5;
2021-04-10;0;29.4;24;19;63.1;40;7.6;2.7;
2021-04-11;0;30.1;23.1;19.9;60.3;35;11.1;3.8;
2021-04-12;1;20.8;16.5;13.8;79.3;54;12.8;2.2;
2021-04-13;0;24;17.6;13.1;73.7;48;8.6;2.4;
2021-04-14;.2;25.2;18.2;13.7;68.3;41;11.2;3.3;
2021-04-15;0;23.2;18.8;14.3;73;58;10.5;2.8;
2021-04-16;0;25.6;19.9;15.9;72.6;53;8.5;2.1;
2021-04-17;0;21.7;19.1;17.6;86.6;70;7.9;1.4;
2021-04-18;0;23.3;18.4;15.8;83.3;61;10.4;2.6;
2021-04-19;0;23.1;17.8;14.1;77.1;47;8.9;2.5;
2021-04-20;0;22.1;17.2;13.2;75;55;9.1;2.7;
2021-04-21;0;24.1;18.4;15;73.8;50;9.5;3.4;
2021-04-22;0;24.2;18.1;14.3;65.8;38;10.2;3.7;
2021-04-23;0;24.1;18.1;13.7;63.5;33;10;3.1;
2021-04-24;0;25.8;18.3;14.1;72.4;42;10;3;
2021-04-25;4.2;20;16.2;14.6;89;68;8.2;2;
2021-04-26;0;18.5;13.2;9.2;75.8;51;6.7;1.8;
2021-04-27;0;17.9;12.9;8.7;75.9;50;6.6;1.4;
2021-04-28;.2;19.6;12.6;7.4;77.5;55;7.4;1.6;
2021-04-29;0;22.2;15.3;10.2;77.2;47;6.5;1.8;
2021-04-30;0;23.1;16.7;11.9;70.3;41;7.9;2.9;
2021-05-01;0;23.8;17.3;12.4;62.8;38;11.1;3.4;
2021-05-02;0;26.4;19;13.6;67.8;38;8.2;2.6;
2021-05-03;0;28.4;21.5;15.9;65.8;42;7.7;2.8;
2021-05-04;0;24.7;20.5;17.9;69.5;46;9.4;3.1;
2021-05-05;3.4;18.3;13.3;12.4;92.9;88;12.5;2.7;
2021-05-06;25.8;11.9;10.3;10.1;93.4;83;7.2;2.1;
2021-05-07;3.4;16.5;9.3;4.3;87.3;60;5.3;1.2;
2021-05-08;0;19.2;12.1;6.1;76.2;37;6.4;2;
2021-05-09;0;20.4;14.2;8.9;73.9;49;11.2;3.8;
2021-05-10;0;22.9;16.8;11.6;74.2;53;9.9;3;
2021-05-11;6;19;13;11.1;86.1;67;8.6;2.6;
2021-05-12;0;15.9;10.7;7.6;76.4;48;7.3;2;
2021-05-13;.2;17.3;9.7;5;82.8;48;6.9;2;
2021-05-14;0;18.6;12.1;6.9;80;58;7.1;1.9;
2021-05-15;.2;19.6;12.7;8.1;83.1;56;7.1;2;
2021-05-16;.2;20;14;9.1;83.8;51;6.5;1.9;
2021-05-17;.4;18.5;13.6;10.8;85.9;57;9.3;1.6;
2021-05-18;0;17.2;11.6;7.8;81.3;43;5;1.3;
2021-05-19;.2;18.9;11.4;5.4;77.3;33;6.4;2.2;
2021-05-20;.8;16.4;12.1;7.3;81.5;59;6.7;1.6;
2021-05-21;6.2;16.8;13.9;9.9;92.4;81;14.1;3.4;
2021-05-22;62.6;19.6;15.6;13.7;85;62;14.1;3.7;
2021-05-23;0;13.5;9.6;8.3;78.8;69;16.3;4.8;
2021-05-24;1;13.3;9;7.1;79;60;12.2;3.6;
2021-05-25;.2;17.5;10;4;73.1;42;7.4;2.5;
2021-05-26;0;18.4;11.7;6.1;68.5;42;5.7;2.2;
2021-05-27;0;22.1;14;7.9;65.7;36;6.9;2.8;
2021-05-28;0;19.9;15.7;10.3;78.9;57;13.5;4.6;
2021-05-29;87;17.8;14.3;12.3;85.1;58;null;null;
2021-05-30;.2;14;8.8;5.2;78.4;51;null;null;
2021-05-31;.2;17;8.8;1.9;71.8;36;7.1;null;
2021-06-01;0;19.7;12.9;3.5;64.7;36;6.8;3.3;
2021-06-02;0;19.2;15.1;9.4;78.3;50;8.6;2.3;
2021-06-03;1.8;20;14.1;9;78.5;43;5.7;1.7;
2021-06-04;0;24.1;17.6;10.1;72;59;9.8;3.4;
2021-06-05;0;26.6;20.6;14.8;69.9;47;11;4.9;
2021-06-06;12.6;23.5;13.7;12.7;92.9;58;20;2.5;
2021-06-07;0;16.9;13.8;12.1;85.8;72;8.6;3.1;
2021-06-08;0;14.9;13.8;12.8;86.5;82;10.5;3.9;
2021-06-09;3.2;21.3;15.8;11.5;77.5;58;17.8;3.1;
2021-06-10;19.4;16.7;14.5;13.9;92.7;83;11;2.6;
2021-06-11;10.6;15.9;12.7;11.3;85;63;8.4;2.3;
2021-06-12;0;15.3;9.6;4.9;75.2;46;5.4;1.5;
2021-06-13;0;19.7;12.3;6.6;72.3;50;5.6;2.4;
2021-06-14;0;20.9;14.5;8.5;68.9;46;8.2;2.6;
2021-06-15;0;15.6;12.1;10.1;86.6;67;6.5;1.7;
2021-06-16;0;11.1;7.5;6;80.6;58;9.9;2.4;
2021-06-17;0;10.1;6.8;4.7;87.5;75;6.5;1.9;
2021-06-18;.2;13.5;8.2;5.1;88.2;73;7.6;1.8;
2021-06-19;0;12.8;11;7.2;90.9;85;8.2;2.1;
2021-06-20;5;13.2;11.1;9.9;95.9;92;5.5;1.4;
2021-06-21;0;17.6;11.9;9.8;88.8;64;8.4;2.1;
2021-06-22;.2;16.3;12.3;10.2;91.3;73;7.2;1.8;
2021-06-23;.2;18;13.8;10.8;74.2;61;13.2;5;
2021-06-24;0;17;15;11.7;81.4;67;19.2;6.5;
2021-06-25;20.2;17.6;12.5;8.9;81.3;56;9.4;2.1;
2021-06-26;24.8;21.5;15.3;9.2;87.8;70;27.4;null;
2021-06-27;60.8;17.4;11.3;10.4;96.5;91;null;null;
2021-06-28;6;8;4.9;2.3;81.8;58;null;null;
2021-06-29;0;4;2.7;1.5;82.1;75;11.3;4.2;
2021-06-30;2.2;7.1;4.1;2.2;95.5;85;7.2;1.7;
2021-07-01;.2;16.1;8.9;3.5;80.9;56;8.1;3.2;
2021-07-02;0;17.1;12;6.9;70.8;51;10.5;3;
2021-07-03;0;15;10.2;5.8;81.3;65;4.6;1.6;
2021-07-04;.2;15.4;9.5;4.8;83.3;63;7.2;2.1;
2021-07-05;0;18.6;12.3;5.3;81.1;60;9;2.7;
